Customer_ID,Gender,First_Date,First_region,First_state,First_city,Recent_Date,Last_region,Last_state,Last_city,Customer_Value,Buy_Times,Points_Earned,Points_Redeemed
124134248,unknown,20121103,North,Uttar Pradesh,Kanpur,20121103,North,Uttar Pradesh,Kanpur,714,1,60,0
124471992,unknown,20121109,East,West Bengal,Kolkata,20121109,East,West Bengal,Kolkata,1254,1,50,0
124534959,unknown,20121110,West,Gujarat,Surat,20121110,West,Gujarat,Surat,3853,1,0,0
124490264,unknown,20121109,West,Gujarat,Vadodara,20121109,West,Gujarat,Vadodara,1719,1,160,0
124202313,unknown,20121112,West,Gujarat,Surat,20121112,West,Gujarat,Surat,1025,1,0,0
124744336,unknown,20121113,North,Uttar Pradesh,Kanpur,20121113,North,Uttar Pradesh,Kanpur,1960,1,0,0
6536207,M,20121116,South,Tamil Nadu,Chennai,20130225,North,Rajasthan,Pali,5118.5,4,375,0
125229188,unknown,20121124,West,Gujarat,Surat,20121124,West,Gujarat,Surat,699.6,1,70,0
125866714,M,20121201,West,Gujarat,Surat,20130114,West,Gujarat,Surat,7665,5,505,0
125739667,M,20121204,North,Madhya Pradesh,Indore,20130320,South,Karnataka,Bangalore,5427.999,5,297,24
126893910,unknown,20121214,West,Maharashtra,Pimpri-Chinchwad,20121214,West,Maharashtra,Pimpri-Chinchwad,1900,1,175,0
126891041,M,20121213,West,Gujarat,Ahmedabad,20121213,West,Gujarat,Ahmedabad,1030,1,65,0
126699780,unknown,20121216,North,Uttar Pradesh,Kanpur,20121216,North,Uttar Pradesh,Kanpur,1152,1,70,0
123254770,unknown,20121218,West,Gujarat,Surat,20121222,West,Gujarat,Surat,2561,2,210,0
125224870,F,20121221,West,Maharashtra,Nashik,20121221,West,Maharashtra,Nashik,548,1,30,0
127468921,unknown,20121221,West,Maharashtra,Pimpri-Chinchwad,20121221,West,Maharashtra,Pimpri-Chinchwad,1990,1,0,0
128047994,M,20121229,West,Gujarat,Surat,20121229,West,Gujarat,Surat,599,1,15,0
85148807,F,20130102,South,Telangana,Hyderabad,20130211,South,Telangana,Hyderabad,4195,2,245,0
128326909,M,20130103,West,Gujarat,Surat,20130103,West,Gujarat,Surat,1480,1,90,0
126699833,unknown,20130106,West,Gujarat,Surat,20130106,West,Gujarat,Surat,1040,1,25,0
128861519,M,20130115,South,Karnataka,Bangalore,20130206,South,Karnataka,Bangalore,6782,2,600,0
128903897,M,20130118,North,Rajasthan,Jaipur,20130123,North,Rajasthan,Jaipur,2602,2,77,0
63593791,M,20130117,North,Delhi,Delhi,20130117,North,Delhi,Delhi,3992,1,580,0
65556911,M,20130117,West,Gujarat,Vadodara,20130117,West,Gujarat,Vadodara,3160,1,1770,0
129043261,M,20130118,West,Gujarat,Surat,20130125,West,Gujarat,Surat,7475,2,69,0
129246985,unknown,20130122,North,Madhya Pradesh,Indore,20130122,North,Madhya Pradesh,Indore,1047,1,0,0
85034722,M,20130123,West,Gujarat,Vadodara,20130123,West,Gujarat,Vadodara,4940,1,10,0
129181429,M,20130124,East,West Bengal,Kolkata,20130124,East,West Bengal,Kolkata,1017,1,75,0
129396422,M,20130125,North,Delhi,Delhi,20130207,North,Delhi,Delhi,5788,5,206,0
128811978,M,20130128,West,Gujarat,Ahmedabad,20130128,West,Gujarat,Ahmedabad,2898,1,0,0
129711899,M,20130201,West,Maharashtra,Mumbai,20130201,West,Maharashtra,Mumbai,4896,1,550,0
58192359,M,20130214,South,Telangana,Hyderabad,20130214,South,Telangana,Hyderabad,2490,1,255,0
130197233,M,20130217,South,Telangana,Hyderabad,20130217,South,Telangana,Hyderabad,25990,1,1832,0
130197506,unknown,20130217,South,Tamil Nadu,Chennai,20130217,South,Tamil Nadu,Chennai,980,1,0,0
90999842,M,20130227,West,Gujarat,Surat,20130228,West,Gujarat,Surat,2238.5,2,86,0
127515387,M,20130306,West,Gujarat,Surat,20130318,West,Gujarat,Surat,6657.1,2,455,0
131176658,M,20130309,West,Gujarat,Surat,20130309,West,Gujarat,Surat,510,1,10,0
131941092,M,20130320,East,West Bengal,Kolkata,20130320,East,West Bengal,Kolkata,1204,1,85,0
131731823,M,20130321,West,Maharashtra,Nashik,20130321,West,Maharashtra,Nashik,1009,1,65,0
131633962,M,20130328,West,Gujarat,Surat,20130328,West,Gujarat,Surat,1088,1,0,0
117298540,M,20130328,North,Madhya Pradesh,Bhopal,20130328,North,Madhya Pradesh,Bhopal,1080.2,1,40,0
132418734,M,20130330,North,Delhi,Delhi,20130330,North,Delhi,Delhi,297,1,0,0
132414985,M,20130330,North,Uttar Pradesh,Kanpur,20130330,North,Uttar Pradesh,Kanpur,1815.4,2,140,0
85459383,M,20120101,North,Rajasthan,Jaipur,20120101,North,Rajasthan,Jaipur,1140,1,120,0
85428297,M,20120103,North,Uttar Pradesh,Kanpur,20120103,North,Uttar Pradesh,Kanpur,914,1,70,0
85512361,M,20120103,West,Maharashtra,Mumbai,20120103,West,Maharashtra,Mumbai,912,1,0,0
1665296,M,20120106,North,Uttar Pradesh,Kanpur,20130304,South,Andhra Pradesh,Vijayawada,10664.202,11,1130,0
72337549,M,20120105,South,Karnataka,Bangalore,20120105,South,Karnataka,Bangalore,1076,1,35,600
63650540,F,20120105,South,Andhra Pradesh,Guntur,20120317,North,Uttar Pradesh,Kanpur,3125.9,3,30,0
1887793,M,20120105,North,Uttar Pradesh,Kanpur,20121226,North,Delhi,Delhi,92508,13,5855,0
84359278,M,20120106,North,Delhi,Delhi,20120106,North,Delhi,Delhi,980,1,405,0
86034975,M,20120107,West,Maharashtra,Mumbai,20120107,West,Maharashtra,Mumbai,1249,1,40,0
9474470,M,20120110,West,Gujarat,Surat,20130301,North,Madhya Pradesh,Indore,50849.699,18,4035,0
737247,M,20120110,West,Maharashtra,Nashik,20130317,West,Maharashtra,Mumbai,15793.9,12,1405,0
450932,F,20120111,West,Gujarat,Ahmedabad,20121130,West,Gujarat,Ahmedabad,8236,2,335,0
8171125,F,20120111,West,Gujarat,Surat,20120111,West,Gujarat,Surat,913.8,1,65,0
7927139,M,20120113,West,Gujarat,Surat,20120914,West,Gujarat,Surat,33360.8,22,842,4350
63750022,M,20120112,North,Uttar Pradesh,Kanpur,20121216,North,Uttar Pradesh,Kanpur,6724.5,3,760,0
14669409,M,20120112,South,Tamil Nadu,Chennai,20120326,North,Uttar Pradesh,Ghaziabad,1319.2,2,2,0
87030852,M,20120112,West,Gujarat,Surat,20120112,West,Gujarat,Surat,892,1,0,0
86080278,M,20120115,North,Uttar Pradesh,Kanpur,20120115,North,Uttar Pradesh,Kanpur,884,1,2,0
88087038,M,20120116,North,Uttar Pradesh,Lucknow,20120116,North,Uttar Pradesh,Lucknow,1311,1,25,0
50381191,M,20120117,West,Gujarat,Rajkot,20130327,West,Gujarat,Rajkot,27118.4,15,380,1260
88106380,M,20120127,North,Uttar Pradesh,Kanpur,20120127,North,Uttar Pradesh,Kanpur,1789.001,1,100,0
5044764,F,20120128,North,Uttar Pradesh,Kanpur,20130318,North,Uttar Pradesh,Kanpur,37492.502,20,1500,0
6394193,F,20120129,West,Gujarat,Surat,20130327,West,Gujarat,Surat,11544.299,9,350,1961
91050173,F,20120129,West,Maharashtra,Pimpri-Chinchwad,20130109,West,Maharashtra,Pimpri-Chinchwad,10915.601,8,540,0
52995244,M,20120129,North,Rajasthan,Jaipur,20120129,North,Rajasthan,Jaipur,1003,1,20,300
91157168,M,20120202,West,Maharashtra,Mumbai,20120225,West,Maharashtra,Mumbai,1324,2,0,0
6812809,M,20120203,North,Delhi,Delhi,20130329,East,West Bengal,Kolkata,6097.4,5,350,0
91206346,F,20120203,West,Gujarat,Surat,20130118,West,Gujarat,Surat,15131.601,9,1050,0
91356065,M,20120207,West,Gujarat,Surat,20121120,West,Gujarat,Surat,4819,2,280,0
92761027,M,20120208,West,Gujarat,Surat,20120306,West,Gujarat,Surat,3332.001,4,245,0
5515507,F,20120214,West,Gujarat,Surat,20121226,West,Gujarat,Surat,13674,7,1368,0
2251869,F,20120216,West,Gujarat,Surat,20121108,West,Gujarat,Surat,18565.301,8,485,0
14895198,M,20120220,West,Gujarat,Surat,20130306,West,Gujarat,Surat,33186.899,15,2195,0
12630967,M,20120225,North,Rajasthan,Jaipur,20120707,North,Rajasthan,Jaipur,2561,2,885,0
12838601,M,20120227,West,Gujarat,Ahmedabad,20120528,West,Gujarat,Ahmedabad,6146,3,970,0
114076479,M,20120301,South,Tamil Nadu,Chennai,20120725,South,Tamil Nadu,Chennai,3853.9,2,180,0
63426717,F,20120303,East,West Bengal,Kolkata,20130329,East,West Bengal,Kolkata,8229.6,5,550,0
5181317,F,20120304,West,Gujarat,Vadodara,20120304,West,Gujarat,Vadodara,1398.7,1,62,4500
23805435,M,20120305,North,Madhya Pradesh,Indore,20121122,West,Gujarat,Surat,3683,3,270,0
114327827,F,20120308,South,Tamil Nadu,Chennai,20120308,South,Tamil Nadu,Chennai,1029,1,50,0
84698108,F,20120316,West,Gujarat,Surat,20130202,East,Assam,Guwahati,13262.501,11,520,0
114871443,unknown,20120316,North,Rajasthan,Jaipur,20120318,North,Rajasthan,Jaipur,3590,2,220,0
74075279,M,20120317,West,Maharashtra,Pimpri-Chinchwad,20120913,West,Maharashtra,Pimpri-Chinchwad,4350.9,4,200,0
92740850,M,20120319,West,Gujarat,Ahmedabad,20130108,West,Gujarat,Ahmedabad,9209,5,347,0
115143905,unknown,20120323,West,Maharashtra,Mumbai,20121227,South,Tamil Nadu,Madurai,6695.8,5,316,0
5967097,M,20120326,North,Uttar Pradesh,Kanpur,20121028,North,Uttar Pradesh,Kanpur,4073,3,535,0
115333505,M,20120328,North,Uttar Pradesh,Kanpur,20120328,North,Uttar Pradesh,Kanpur,929,1,5,0
115327002,F,20120329,West,Gujarat,Surat,20130323,West,Gujarat,Surat,34555.303,20,940,575
6615792,F,20120331,South,Tamil Nadu,Chennai,20130123,North,Madhya Pradesh,Bhopal,7427.8,4,603,0
114723687,M,20120331,West,Gujarat,Surat,20130226,West,Gujarat,Surat,6064,4,325,0
115489582,M,20120403,East,Jharkhand,Dhanbad,20120823,North,Uttar Pradesh,Kanpur,2860,3,190,0
6180426,F,20120403,West,Gujarat,Surat,20130316,West,Gujarat,Surat,8317.701,2,578,414
115382339,unknown,20120412,West,Gujarat,Surat,20121019,West,Gujarat,Surat,6884,2,124,0
86265,unknown,20120412,West,Gujarat,Surat,20130330,West,Gujarat,Surat,11438.5,7,1366,2224
211726,F,20120419,East,West Bengal,Kolkata,20130324,West,Gujarat,Ahmedabad,4932.899,4,255,0
114073282,F,20120419,West,Gujarat,Surat,20120529,West,Gujarat,Surat,3742,4,220,0
115964475,M,20120419,South,Tamil Nadu,Chennai,20130131,South,Tamil Nadu,Chennai,13266.8,7,830,0
88036937,F,20120424,North,Uttar Pradesh,Kanpur,20130331,North,Uttar Pradesh,Kanpur,23480.2,18,1340,0
14890792,M,20120426,South,Karnataka,Bangalore,20121229,South,Karnataka,Bangalore,2041.999,2,442,0
9405801,M,20120430,West,Gujarat,Surat,20120914,West,Gujarat,Surat,11375.4,6,2663,0
73921637,M,20120505,South,Telangana,Hyderabad,20130331,South,Telangana,Hyderabad,7242,4,540,0
63528964,M,20120511,West,Gujarat,Surat,20120511,North,Uttar Pradesh,Kanpur,3075,2,94,0
116761258,M,20120515,South,Karnataka,Bangalore,20130201,South,Karnataka,Bangalore,5164,4,405,0
116810099,M,20120517,North,Rajasthan,Jaipur,20120517,North,Rajasthan,Jaipur,516,1,0,0
8183506,M,20120519,West,Maharashtra,Mumbai,20121214,West,Maharashtra,Mumbai,4802.5,2,385,0
3030063,M,20120526,West,Gujarat,Vadodara,20121001,West,Gujarat,Vadodara,4437.101,4,395,0
553175,M,20120603,West,Gujarat,Surat,20120808,West,Gujarat,Surat,5794.6,3,195,0
117331799,M,20120605,East,West Bengal,Kolkata,20130205,East,West Bengal,Kolkata,6703.999,3,394,0
92820546,F,20120605,West,Gujarat,Rajkot,20130318,West,Gujarat,Vadodara,8322.7,3,220,0
117455329,unknown,20120609,West,Gujarat,Surat,20120609,West,Gujarat,Surat,990,1,40,0
117511973,F,20120612,North,Rajasthan,Jaipur,20120612,North,Rajasthan,Jaipur,1061,1,50,0
117491490,M,20120611,South,Karnataka,Bangalore,20120611,South,Karnataka,Bangalore,982.8,1,0,0
117566220,unknown,20120613,North,Madhya Pradesh,Bhopal,20120613,North,Madhya Pradesh,Bhopal,488,1,45,0
117672819,unknown,20120617,West,Gujarat,Surat,20120617,West,Gujarat,Surat,2280,1,247,0
117888680,unknown,20120624,South,Tamil Nadu,Chennai,20120624,South,Tamil Nadu,Chennai,1053,1,70,0
85051156,F,20120626,West,Maharashtra,Pimpri-Chinchwad,20121224,North,Rajasthan,Jaipur,14459.6,4,100,0
118176835,unknown,20120702,West,Gujarat,Surat,20120702,West,Gujarat,Surat,1000.8,1,35,0
118431840,unknown,20120706,West,Maharashtra,Pimpri-Chinchwad,20121227,West,Maharashtra,Pimpri-Chinchwad,5688,4,485,0
1670,M,20120708,West,Gujarat,Surat,20130328,West,Gujarat,Surat,80921.7,29,3030,29455
44905960,M,20120711,West,Gujarat,Surat,20130327,West,Gujarat,Surat,3006.5,3,140,0
5410621,M,20120714,West,Maharashtra,Mumbai,20130220,West,Maharashtra,Mumbai,3067.5,3,65,0
113941511,M,20120716,West,Gujarat,Ahmedabad,20130324,West,Gujarat,Vadodara,18795.002,6,270,0
119153322,M,20120720,West,Gujarat,Surat,20130327,West,Gujarat,Surat,12611.804,13,925,0
119070599,M,20120720,North,Uttar Pradesh,Kanpur,20130329,North,Uttar Pradesh,Kanpur,8659.5,6,603,0
119194202,unknown,20120722,West,Gujarat,Surat,20130220,West,Gujarat,Surat,13803.3,9,835,0
119346911,F,20120725,South,Andhra Pradesh,Vijayawada,20121221,West,Gujarat,Ahmedabad,5231,4,376,0
119456529,F,20120730,West,Gujarat,Surat,20120821,West,Gujarat,Surat,10798.4,4,278,0
84930095,M,20120803,South,Telangana,Hyderabad,20120912,South,Telangana,Hyderabad,1700,2,125,0
120024442,unknown,20120808,East,West Bengal,Kolkata,20130222,East,West Bengal,Kolkata,10804.399,10,690,0
1875143,M,20120814,West,Gujarat,Surat,20121024,West,Gujarat,Surat,4039.2,3,320,0
115742289,M,20120813,North,Delhi,Delhi,20121124,South,Karnataka,Bangalore,6858.999,3,350,0
117362469,unknown,20120815,North,Uttar Pradesh,Meerut,20130120,West,Gujarat,Surat,7341,5,436,0
120390075,unknown,20120816,West,Gujarat,Surat,20120816,West,Gujarat,Surat,690,1,65,0
116635879,unknown,20120818,South,Tamil Nadu,Chennai,20130205,South,Tamil Nadu,Chennai,3207,2,215,0
120669191,M,20120823,South,Andhra Pradesh,Visakhapatnam,20121223,South,Andhra Pradesh,Visakhapatnam,3011,2,137,0
115202577,F,20120827,West,Gujarat,Jamnagar,20130325,West,Maharashtra,Pimpri-Chinchwad,12231.199,9,259,11
119475603,unknown,20120901,North,Madhya Pradesh,Bhopal,20120901,North,Madhya Pradesh,Bhopal,2357,1,165,0
121147121,unknown,20120903,West,Gujarat,Surat,20130203,West,Gujarat,Surat,57924.4,11,3330,0
121211727,unknown,20120904,West,Gujarat,Ahmedabad,20130105,West,Gujarat,Ahmedabad,4500.5,3,112,0
3017720,F,20120906,West,Gujarat,Surat,20130124,West,Gujarat,Surat,7799.8,6,490,0
117328129,unknown,20120911,South,Tamil Nadu,Chennai,20130112,South,Tamil Nadu,Chennai,5138.4,5,210,0
121644883,unknown,20120913,West,Maharashtra,Mumbai,20130321,West,Maharashtra,Mumbai,13083.4,6,375,0
113291556,M,20120918,North,Rajasthan,Jaipur,20130228,North,Rajasthan,Jaipur,7314.9,4,325,0
120768362,M,20120920,West,Gujarat,Vadodara,20130312,West,Gujarat,Vadodara,2175,2,69,0
122272276,unknown,20120925,West,Gujarat,Surat,20121010,West,Gujarat,Surat,2125.5,2,135,0
122247696,unknown,20120924,West,Gujarat,Surat,20120924,West,Gujarat,Surat,402,1,15,0
122295773,unknown,20120925,North,Delhi,Delhi,20121108,North,Delhi,Delhi,3013,2,141,0
63473002,F,20120927,North,Delhi,Delhi,20121226,North,Delhi,Delhi,7344.6,5,380,0
123078699,F,20121013,South,Tamil Nadu,Chennai,20130330,West,Gujarat,Surat,45527.00101,17,2030,580
13022819,M,20121014,West,Gujarat,Surat,20121014,West,Gujarat,Surat,1170,1,77,0
123190682,unknown,20121015,West,Gujarat,Vadodara,20121015,West,Gujarat,Vadodara,215,1,0,0
421463,M,20121019,West,Gujarat,Surat,20130315,West,Gujarat,Surat,11489.2,5,735,827
5347855,M,20121019,West,Gujarat,Surat,20130315,West,Gujarat,Surat,7551,3,730,0
120850460,unknown,20121022,South,Telangana,Hyderabad,20121108,South,Telangana,Hyderabad,2073,2,105,0
120187027,unknown,20121023,North,Delhi,Delhi,20130108,South,Telangana,Khammam,979,2,89,0
115673435,M,20121022,West,Gujarat,Rajkot,20130306,West,Gujarat,Rajkot,2093,2,55,0
123590139,unknown,20121023,North,Delhi,Delhi,20121023,North,Delhi,Delhi,1090,1,40,0
123833405,unknown,20121028,East,West Bengal,Kolkata,20121119,East,West Bengal,Kolkata,4079.6,2,390,0
123956078,F,20121030,North,Madhya Pradesh,Bhopal,20130228,North,Madhya Pradesh,Bhopal,6964.8,4,445,0
124379259,M,20121107,East,West Bengal,Kolkata,20121227,East,West Bengal,Kolkata,19286.9,3,453,0
124408196,unknown,20121109,West,Maharashtra,Pimpri-Chinchwad,20130224,West,Maharashtra,Pimpri-Chinchwad,2676.5,3,115,0
124691602,unknown,20121111,North,Delhi,Delhi,20121111,North,Delhi,Delhi,1988,1,0,0
7210139,F,20121113,East,West Bengal,Kolkata,20121205,North,Uttar Pradesh,Kanpur,2203.5,2,276,156
124529382,unknown,20121117,West,Gujarat,Surat,20121128,West,Gujarat,Surat,2842,2,100,0
124930926,M,20121116,West,Gujarat,Surat,20130217,West,Gujarat,Surat,20077.3,6,1265,0
125152792,unknown,20121121,North,Madhya Pradesh,Bhopal,20121121,North,Madhya Pradesh,Bhopal,262.4,1,10,0
119027294,M,20121121,South,Tamil Nadu,Chennai,20130301,South,Tamil Nadu,Chennai,3820.3,3,280,0
122578405,M,20121124,West,Gujarat,Ahmedabad,20130127,South,Karnataka,Bangalore,1996.6,2,191,0
124545440,unknown,20121124,North,Delhi,Delhi,20121124,North,Delhi,Delhi,890,1,0,0
117050161,F,20121127,West,Gujarat,Rajkot,20130314,West,Gujarat,Rajkot,19173.6,10,1000,0
125686722,M,20121128,East,West Bengal,Kolkata,20121128,East,West Bengal,Kolkata,1163.999,1,40,0
119616478,M,20121201,West,Maharashtra,Pimpri-Chinchwad,20130124,West,Maharashtra,Pimpri-Chinchwad,2656,2,75,0
125848355,M,20121201,North,Uttar Pradesh,Kanpur,20121201,North,Uttar Pradesh,Kanpur,1682,1,5,0
121602835,M,20121202,West,Gujarat,Rajkot,20121202,West,Gujarat,Rajkot,504,1,35,0
125553056,M,20121202,South,Karnataka,Bangalore,20121202,South,Karnataka,Bangalore,1982.6,1,50,0
126174462,M,20121207,West,Gujarat,Rajkot,20130122,West,Gujarat,Rajkot,6029.6,3,275,0
124197055,F,20121210,North,Rajasthan,Jaipur,20130218,North,Rajasthan,Jaipur,19699,4,1867,0
126696895,F,20121211,West,Gujarat,Surat,20121211,West,Gujarat,Surat,2760,1,0,0
126717403,M,20121211,South,Karnataka,Bangalore,20121211,South,Karnataka,Bangalore,1512,1,112,0
126778858,M,20121212,West,Gujarat,Surat,20121212,West,Gujarat,Surat,638.5,1,0,0
126785891,M,20121212,West,Gujarat,Surat,20121212,West,Gujarat,Surat,2020.899,1,35,0
126844581,unknown,20121213,South,Karnataka,Bangalore,20130120,South,Karnataka,Bangalore,4852.5,3,385,0
127163631,M,20121217,North,Uttar Pradesh,Kanpur,20130226,North,Uttar Pradesh,Kanpur,4106.9,3,160,0
127795464,M,20121226,West,Gujarat,Surat,20130207,North,Uttar Pradesh,Loni,4956,2,120,0
126701415,unknown,20121228,West,Maharashtra,Mumbai,20121231,West,Maharashtra,Mumbai,10625,5,1075,0
116924877,unknown,20121229,West,Gujarat,Surat,20121229,West,Gujarat,Surat,1715,1,48,0
127536134,M,20121231,West,Gujarat,Surat,20121231,West,Gujarat,Surat,1000,1,115,0
128410389,M,20130105,South,Tamil Nadu,Chennai,20130115,South,Tamil Nadu,Chennai,6844.9,3,368,0
128409031,M,20130105,West,Maharashtra,Nagpur,20130105,West,Maharashtra,Nagpur,1072,1,65,0
126975821,F,20130113,West,Maharashtra,Pimpri-Chinchwad,20130310,West,Maharashtra,Pimpri-Chinchwad,5108.4,4,122,0
9509988,M,20130116,West,Maharashtra,Pimpri-Chinchwad,20130116,West,Maharashtra,Pimpri-Chinchwad,1478,1,665,0
128922637,M,20130116,South,Karnataka,Bangalore,20130116,South,Karnataka,Bangalore,505,1,25,0
127662015,M,20130117,West,Gujarat,Surat,20130312,West,Gujarat,Surat,2209,2,135,0
125701935,M,20130117,East,West Bengal,Kolkata,20130117,East,West Bengal,Kolkata,2153.8,1,210,0
128703556,M,20130117,South,Telangana,Hyderabad,20130117,South,Telangana,Hyderabad,910,1,35,0
121960542,unknown,20130123,West,Gujarat,Vadodara,20130123,West,Gujarat,Vadodara,1081.9,1,55,0
85535,M,20130126,West,Gujarat,Surat,20130126,West,Gujarat,Surat,1000,1,55,0
129514322,M,20130128,West,Gujarat,Surat,20130128,West,Gujarat,Surat,4360,1,535,0
129562375,unknown,20130128,East,West Bengal,Kolkata,20130128,East,West Bengal,Kolkata,1050,1,0,0
125170853,M,20130129,North,Delhi,Delhi,20130317,North,Delhi,Delhi,2574,2,90,0
129580558,M,20130128,North,Uttar Pradesh,Kanpur,20130128,North,Uttar Pradesh,Kanpur,2240,1,220,0
129959391,M,20130207,North,Uttar Pradesh,Kanpur,20130226,North,Uttar Pradesh,Kanpur,1696.9,2,95,0
130235323,M,20130218,North,Rajasthan,Jaipur,20130218,North,Rajasthan,Jaipur,472,1,40,0
129790040,M,20130220,South,Telangana,Hyderabad,20130220,South,Telangana,Hyderabad,975,1,75,0
130312143,M,20130220,South,Tamil Nadu,Chennai,20130225,South,Tamil Nadu,Chennai,2748,2,100,0
130291732,M,20130220,West,Gujarat,Surat,20130220,West,Gujarat,Surat,2344,1,187,0
130357579,M,20130225,West,Maharashtra,Mumbai,20130225,West,Maharashtra,Mumbai,2229,1,100,0
44901907,M,20130226,East,West Bengal,Kolkata,20130226,East,West Bengal,Kolkata,8611,1,70,0
120047961,unknown,20130228,North,Uttar Pradesh,Kanpur,20130307,North,Uttar Pradesh,Kanpur,4174,2,297,0
130660463,M,20130228,West,Gujarat,Vadodara,20130228,West,Gujarat,Vadodara,2301,1,60,0
130827515,M,20130303,North,Delhi,Delhi,20130323,North,Delhi,Delhi,3576.6,2,150,0
11873694,M,20130310,North,Delhi,Delhi,20130310,North,Delhi,Delhi,1021,1,55,0
125012029,unknown,20130314,North,Uttar Pradesh,Kanpur,20130314,North,Uttar Pradesh,Kanpur,1013,1,15,0
121210652,M,20130313,West,Gujarat,Rajkot,20130313,West,Gujarat,Rajkot,642,1,0,0
131820690,M,20130318,North,Delhi,Delhi,20130318,North,Delhi,Delhi,1179,1,110,0
131995669,M,20130321,West,Gujarat,Surat,20130321,West,Gujarat,Surat,1025,1,105,0
124752769,unknown,20130322,West,Gujarat,Rajkot,20130322,West,Gujarat,Rajkot,1972,1,180,0
129807477,M,20130325,North,Uttar Pradesh,Lucknow,20130325,North,Uttar Pradesh,Lucknow,1316,1,0,0
121002962,unknown,20130327,South,Karnataka,Bangalore,20130327,South,Karnataka,Bangalore,1050,1,65,0
132050798,F,20130327,North,Delhi,Delhi,20130327,North,Delhi,Delhi,1024,1,25,0
132355687,M,20130328,North,Uttar Pradesh,Kanpur,20130329,North,Uttar Pradesh,Kanpur,4025,2,330,0
5850945,M,20120102,East,West Bengal,Kolkata,20130323,East,West Bengal,Kolkata,39786.999,4,680,0
84908635,M,20120102,West,Gujarat,Rajkot,20121125,West,Gujarat,Rajkot,7416.799,6,167,270
85503399,M,20120102,East,West Bengal,Kolkata,20120924,East,West Bengal,Kolkata,2392,2,220,0
6804354,M,20120103,West,Gujarat,Surat,20130312,West,Gujarat,Surat,84417.602,25,1628,24686
85092867,M,20120105,West,Maharashtra,Mumbai,20120610,West,Maharashtra,Mumbai,19072.599,14,730,0
85636006,M,20120105,West,Gujarat,Surat,20120716,West,Gujarat,Surat,58700,3,2115,0
85583513,M,20120105,South,Telangana,Hyderabad,20120105,South,Telangana,Hyderabad,1020.9,1,65,0
85605183,M,20120108,South,Tamil Nadu,Chennai,20130205,South,Tamil Nadu,Chennai,30928.696,13,1540,0
